 6371.71	14048.71	 3431.00	15803.06	 1093.39	  208.99	0	12	38286220

 6219.66	12799.19	 3514.00	14657.82	 1068.05	  231.18	2	10	38288930

-1803.52	12122.68	 3408.00	12721.10	 1641.03	  258.99	2	8	38289140

-9904.56	 3850.66	 3536.00	11199.60	 2645.92	  306.74	2	2	38289180

-6732.82	 8955.79	 2993.00	11597.20	 2115.59	  249.27	2	11	38289180

-6776.15	 9214.65	 3611.00	11994.38	 2105.49	  292.02	2	12	38287200

-10018.79	 3991.01	 3344.00	11291.00	 2638.00	  287.12	3	1	38289590

-9640.09	 3871.19	 3326.00	10907.78	 2635.35	  295.89	1	4	38289670

-6580.79	 8884.70	 3677.00	11651.83	 2108.78	  306.59	1	8	38289740

-6300.86	 9462.05	 3281.00	11832.00	 2061.00	  268.32	3	2	38289770

-1413.62	12271.26	 3539.00	12849.38	 1609.52	  266.45	1	6	38289780

 6385.23	13419.71	 3423.00	15250.47	 1075.91	  216.18	1	1	38289850

-1412.32	12551.55	 3471.00	13099.00	 1607.00	  256.10	3	3	38289930

 6447.22	13408.30	 3261.00	15231.00	 1072.00	  206.05	3	4	38290100

-5919.45	 8898.54	 3300.00	11185.43	 2060.54	  285.99	0	7	38290170

 -984.74	12101.35	 3378.00	12602.51	 1577.54	  259.13	0	8	38290190

-8833.85	 3891.37	 3398.00	10233.58	 2603.77	  323.21	0	4	38290210

 6314.57	13513.59	 3400.00	15298.72	 1082.57	  214.01	0	12	38288230

 6032.89	12414.75	 3498.00	14239.30	 1068.05	  237.01	2	10	38290930

-1559.89	11661.19	 3487.00	12270.93	 1626.98	  275.15	2	8	38291120

-9393.56	 3579.73	 3429.00	10621.27	 2652.32	  313.92	2	2	38291160

-6332.89	 8922.62	 3397.00	11456.80	 2089.42	  287.46	2	12	38291160

-9553.08	 3921.90	 3374.00	10864.00	 2628.00	  301.56	3	1	38291590

-8637.02	 4261.50	 3380.00	10207.00	 2562.31	  322.31	1	4	38291680

-5794.37	 8974.45	 3252.00	11166.52	 2047.47	  282.19	1	5	38291760

-5984.74	 9090.13	 3221.00	11350.00	 2056.00	  274.77	3	2	38291770

-1193.91	11825.67	 3469.00	12381.67	 1596.08	  271.17	1	6	38291780

 6239.89	12976.93	 3404.00	14796.08	 1071.99	  221.68	1	1	38291850

 -993.65	12137.88	 3440.00	12655.00	 1578.00	  262.89	3	3	38291930

 6505.26	12934.28	 3253.00	14839.00	 1055.00	  211.05	3	4	38292100

-5403.90	 8409.73	 3217.00	10501.18	 2045.40	  297.32	0	7	38292170

 -625.20	11454.22	 3384.00	11960.00	 1552.07	  273.93	0	8	38292190

-8339.77	 3741.71	 3424.00	 9760.94	 2597.27	  342.26	0	4	38292210

 6660.58	12621.72	 3364.00	14662.45	 1036.32	  221.06	0	12	38290220

 6199.31	12032.76	 3615.00	14010.25	 1045.71	  249.22	2	10	38292930

-1271.73	11149.18	 3381.00	11719.76	 1608.46	  279.46	2	8	38293120

-8912.33	 3544.09	 3450.00	10192.78	 2638.57	  329.73	2	2	38293150

-5874.07	 8422.39	 3283.00	10780.51	 2081.56	  295.50	2	12	38293160

-8977.83	 3907.40	 3370.00	10355.00	 2608.00	  316.54	3	1	38293600

-8181.17	 3902.18	 3413.00	 9685.41	 2575.00	  343.89	1	4	38293680

-5665.73	 8724.46	 3170.00	10875.00	 2050.00	  282.46	3	2	38293790

-5335.94	 8756.74	 3342.00	10785.26	 2022.60	  300.85	1	5	38293750

 6229.08	12576.04	 3341.00	14426.38	 1060.84	  223.18	1	1	38293850

 -729.78	11796.63	 3314.00	12275.00	 1559.00	  261.05	3	3	38293950

 6463.50	12522.81	 3297.00	14473.00	 1045.00	  219.46	3	4	38294110

-5019.92	 8233.57	 3331.00	10202.29	 2022.84	  317.60	0	7	38294200

 -297.16	10940.91	 3388.00	11457.33	 1525.93	  286.66	0	8	38294220

-7849.11	 3548.05	 3480.00	 9290.19	 2594.59	  366.65	0	4	38294220

 6604.63	12325.34	 3443.00	14401.02	 1030.25	  230.54	0	12	38292230

 6054.32	11690.02	 3588.00	13644.97	 1043.67	  254.09	2	10	38294960

-1113.90	10695.27	 3373.00	11269.72	 1599.10	  290.26	2	8	38295120

-8368.38	 3433.92	 3342.00	 9643.16	 2628.16	  337.96	2	2	38295160

-5396.09	 7933.19	 3478.00	10205.38	 2070.39	  332.09	2	12	38295160

-8454.65	 3828.09	 3503.00	 9920.00	 2594.00	  344.64	3	1	38295590

-7621.40	 3903.22	 3402.00	 9213.82	 2548.02	  361.13	1	4	38295680

-5411.24	 7841.39	 3607.00	10187.22	 2076.82	  345.61	1	8	38295740

-5302.35	 8472.37	 3247.00	10509.00	 2034.00	  299.96	3	2	38295780

 -672.28	11147.96	 3509.00	11706.49	 1557.52	  290.71	1	6	38295780

-1382.20	11230.26	 3502.00	11844.54	 1616.94	  286.62	1	9	38293780

 5859.15	12003.04	 3323.00	13763.90	 1066.35	  232.85	1	1	38295840

 -416.27	11352.36	 3330.00	11838.00	 1535.00	  272.29	3	3	38295950

 6381.16	12113.20	 3337.00	14092.00	 1037.00	  228.30	3	4	38296110

-4646.25	 8040.48	 3316.00	 9860.67	 2000.36	  327.51	0	7	38296190

  -15.20	10578.92	 3383.00	11106.69	 1501.37	  295.56	0	8	38296220

-7362.06	 3333.50	 3456.00	 8789.55	 2593.99	  385.89	0	4	38296220

 6537.45	11479.79	 3393.00	13639.51	 1005.66	  240.07	0	12	38296230

 -822.40	10273.89	 3360.00	10840.61	 1576.28	  300.93	2	8	38297090

-7938.64	 3349.10	 3426.00	 9272.32	 2618.77	  361.40	2	2	38297150

-5213.71	 7922.21	 3075.00	 9969.94	 2055.82	  299.41	2	11	38297160

-7196.35	 3606.01	 3387.00	 8732.84	 2556.42	  380.34	1	4	38297680

-7923.51	 3718.39	 3439.00	 9404.00	 2581.00	  357.51	3	1	38297590

